player_id;short_name;long_name;player_positions;overall;age;height_cm;weight_kg;league_name;club_name;club_position;nationality_name
256746;T. Bech;Tobias Bech;RM, RW;66;20;189;77;3. Liga;Ingolstadt;LM;Denmark
256749;R. Nemoto;根本 凌;ST;58;21;183;83;J-League;Shonan Bellmare;RES;Japan
256750;Y. Sato;佐藤 瑶大;CB, RB;60;22;183;77;J-League;Gamba Osaka;SUB;Japan
256753;S. Tanaka;田中 聡;CDM, CB, CM;65;19;174;70;Jupiler Pro League;Kortrijk;SUB;Japan
256754;D. Salhi;Dorian Salhi;GK;57;22;184;74;Ligue 2;Dunkerque;RES;France
256760;Y. Güreler;Yasin Güreler;LB;58;30;187;83;Super Lig;Ankaragücü;SUB;Turkey
256769;A. Truffert;Adrien Truffert;LB;76;20;176;70;Ligue 1;Rennes;LB;France
256770;K. Kurt;Kaan Kurt;RWB;62;19;174;69;Bundesliga;Borussia Mönchengladbach;RES;Germany
256771;L. Simper;Lewis Simper;CDM, CM;55;20;181;68;League One;Cambridge United;LDM;England
256775;B. Souare;Baba Oulen Souare;CB;56;23;194;86;Super League;Servette;RES;Switzerland
256776;I. Schmidt;Isaac Schmidt;LB, CM;58;22;172;68;Super League;St. Gallen;LB;Switzerland
256778;A. Lind;Alexander Lind;ST;58;20;185;82;Superliga;Silkeborg;RES;Denmark
256780;M. Dárdai;Márton Dárdai;CB;71;20;188;77;Bundesliga;Hertha BSC;SUB;Germany
256781;L. Netz;Luca Netz;LB, LM;73;19;184;83;Bundesliga;Borussia Mönchengladbach;SUB;Germany
256782;S. Nanasi;Sebastian Nanasi;LW, CAM;65;20;178;71;Allsvenskan;Malmö FF;SUB;Sweden
256786;J. Andrews;Josh Andrews;ST;59;20;196;90;League Two;Doncaster Rovers;SUB;England
256787;K. Chapelle;Kryss Chapelle;RM, LM;55;21;174;70;Ligue 2;Auxerre;RES;France
256788;I. Boura;Ismaël Boura;LWB;69;21;173;68;Ligue 1;Lens;SUB;France
256789;S. Karamoko;Setigui Karamoko;CB;59;22;192;81;Ligue 2;Paris;RES;France
256790;J. Musiala;Jamal Musiala;CAM, LM, CM;83;19;184;72;Bundesliga;FC Bayern München;CAM;Germany
256791;Lee Jin Yong;Jin Yong Lee;CM, RWB;62;21;180;73;K League 1;Daegu;LCM;Korea Republic
256798;C. Vestergaard;Christian Vestergaard;CB;53;20;193;76;Superliga;OB;SUB;Denmark
256799;M. Fenger;Max Johannes Whitta Fenger;ST, LW;60;20;182;75;Superliga;OB;SUB;Denmark
256800;J. Breum;Jakob Breum;LW, RW;61;18;174;69;Superliga;OB;SUB;Denmark
256801;A. Kamardin;Aaron Nassur Kamardin;CB;59;20;183;72;Ligue 1;Olympique Marseille;RES;Comoros
256807;T. Campbell;Tate Campbell;CM;51;20;180;72;Championship;Birmingham City;RES;England
256809;L. Sødal;Lars Erik Sødal;CM;58;20;189;80;Eliteserien;Viking;SUB;Norway
256811;A. George;Adan George;ST;52;19;176;72;Championship;Birmingham City;RES;England
256813;N. Gordon;Nico Gordon;CB, RB;60;20;183;72;Championship;Birmingham City;RES;England
256815;K. Hurst;Kyle Hurst;LW, LM;60;20;178;72;League Two;Doncaster Rovers;LW;England
256817;R. Tihi;Robin Amin Tihi;CB;64;20;185;85;Allsvenskan;AIK;SUB;Finland
256819;I. Abdulrazak;Ishaq Abdulrazak;RM, RWB, CM;68;20;175;74;Jupiler Pro League;Anderlecht;SUB;Nigeria
256826;F. Shrimpton;Finley Shrimpton;CM, CB, RB;50;18;177;75;League Two;Scunthorpe United;RES;England
256830;J. Mina;Johan Mina;CAM;64;19;176;69;Liga Portugal;Estoril;RES;Ecuador
256831;D. Cirkin;Dennis Cirkin;LB, CB;66;20;182;72;Championship;Sunderland;SUB;England
256832;O. Babuscu;Onurhan Babuscu;CAM, LM, CM;61;18;176;67;Super Lig;Gaziantep F.K.;RES;Austria
256836;H. Antonay;Hendry Antonay;RB, LB;52;22;170;61;Super League;Odisha FC;SUB;India
256842;E. Depussay;Emeric Depussay;CM;61;20;177;71;Ligue 2;Bordeaux;SUB;France
256843;L. Delaurier-Chaubet;Logan Delaurier-Chaubet;LW, RW;66;20;173;60;Ligue 2;Bordeaux;LW;France
256849;M. Biron;Mickaël Christophe Biron;ST, RM;67;23;170;71;Ligue 2;Nancy;RS;France
256853;M. Tillman;Malik Tillman;CAM, ST;69;20;187;71;Premiership;Rangers;RCM;United States
256854;W. Omari;Warmed Omari;CB;75;22;188;74;Ligue 1;Rennes;RCB;France
256855;J. Gomez;James Gomez;CB;64;20;189;80;Superliga;Horsens;LCB;Gambia
256856;Fali Candé;Fali Candé;CB, LB, LWB;70;24;184;77;Ligue 2;Metz;LCB;Guinea Bissau
256858;O. Dumont;Olivier Dumont;CM, CDM, RM;58;20;183;69;Jupiler Pro League;Sint-Truiden;SUB;Belgium
256859;D. Pavlovic;Damjan Pavlović;LB, RB;63;20;179;78;Jupiler Pro League;Standard Liège;SUB;Serbia
256862;K. Stratznig;Kai Lukas Stratznig;CDM, CM;64;19;183;74;Bundesliga;Wolfsberger AC;SUB;Austria
256864;C. Caton;Charlie Caton;ST, CM;56;19;182;72;League One;Shrewsbury Town;SUB;Wales
256865;T. Onyeka;Tyreece Onyeka;ST;53;19;185;75;League One;Crewe Alexandra;RES;England
256867;N. Woodthorpe;Nathan Woodthorpe;LWB, LB;54;19;182;78;League One;Crewe Alexandra;RES;England
256868;D. Boudaud;Dimitri Boudaud;RM, LM;63;34;173;70;Ligue 2;Dunkerque;SUB;France
256874;J. Roche;Jamie Roche;CDM, CB;62;21;190;85;Allsvenskan;Sirius;CDM;Sweden
256877;J. Hawkins;Jalen Hawkins;RW, LM, CM;61;21;177;73;3. Liga;Ingolstadt;SUB;United States
256879;G. Leijon;Gustav Leijon;GK;52;19;188;81;Allsvenskan;Örebro;SUB;Sweden
256882;Javi Cueto;Javier Cueto Suárez;ST;63;21;180;75;La Liga;Atlético Madrid;RES;Spain
256884;J. Rahou;Jorès Rahou;ST;59;19;176;69;Ligue 1;Olympique Marseille;RES;France
256885;Gaspar Campos;Gaspar Campos Ansó Fernández;LM, RM, RW;67;22;175;73;La Liga 2;Burgos;SUB;Spain
256886;D. Kabamba;David Kabamba Kalonji;LB;59;21;178;80;Ligue 2;Dunkerque;RES;Congo DR
256887;T. Booth;Taylor Anthony Booth;CM, CAM;66;21;174;66;Eredivisie;FC Utrecht;LCM;United States
256889;T. Vannoye;Thomas Vannoye;CB, RB;61;22;183;78;Ligue 2;Dunkerque;SUB;France
256890;C. Bozdoğan;Can Bozdoğan;CAM, CM;68;21;175;72;Eredivisie;FC Utrecht;SUB;Germany
256892;C. Widell;Casper Widell;CB;62;19;191;86;Allsvenskan;Helsingborg;RCB;Sweden
256893;Kibe;Jefferson Pessanha Agostinho;ST;64;21;191;86;Liga Portugal;Marítimo;RES;Brazil
256894;Baena;Ángel Baena Pérez;LM, ST, RM;63;21;175;68;La Liga 2;Lugo;SUB;Spain
256898;A. Pantea;Alexandru Grigoraș Pantea;RB, LB;66;18;178;71;Liga 1;FCSB;RB;Romania
256899;L. Colombo;Lorenzo Colombo;ST;69;20;183;74;Serie A;Lecce;SUB;Italy
256900;A. Mahmoud;Abdallahi Mohamed Mahmoud;CM, CDM, CB;62;22;187;75;La Liga 2;Deportivo Alavés;RES;Mauritania
256902;V. Lobry;Victor Lobry;CAM, CM;69;27;181;72;Ligue 2;Saint-Étienne;LCM;France
256903;Gonçalo Ramos;Gonçalo Matias Ramos;ST;78;21;185;82;Liga Portugal;Benfica;ST;Portugal
256918;Tiago Almeida;Tiago Melo Almeida;RB, RM;66;19;177;63;Liga Portugal;Tondela;SUB;Portugal
256924;P. Bourdelle;Paul Bourdelle;GK;57;21;191;78;Ligue 2;Grenoble Foot 38;RES;France
256933;A. Şimşir;Aral Şimşir;LW, ST;62;20;178;70;Superliga;Midtjylland;SUB;Turkey
256934;J. Atencio;Joshua Atencio;CDM, CM;62;20;185;79;Major League Soccer;Seattle Sounders;SUB;United States
256935;E. Dobbelaere;Ethan Christopher Dobbelaere;RM, RW, RWB;57;19;175;64;Major League Soccer;Seattle Sounders;SUB;United States
256938;N. Hedl;Niklas Hedl;GK;68;21;188;78;Bundesliga;Rapid Vienna;GK;Austria
256941;A. Gomis;Adon Gomis;CB;65;28;185;83;Ligue 2;Dunkerque;LCB;France
256942;E. Martel;Eric Martel;CDM, CB;69;20;188;81;Bundesliga;FC Köln;RDM;Germany
256943;T. Rhein;Torben Bjarne Rhein;CM, CAM;65;19;173;71;Bundesliga;Austria Lustenau;CAM;Germany
256944;C. Scott;Christopher Gavin Scott;CAM, RM;65;20;179;71;Jupiler Pro League;Antwerp;RES;Germany
256945;Mortimer;Nils Mortimer Moreno;LW, RW;64;21;176;70;Superliga;Viborg;RW;Spain
256946;P. Kouame;Prince Isaac Kouame;RW, LW;56;21;174;65;Allsvenskan;Elfsborg;RES;Sweden
256948;C. Tzolis;Christos Tzolis;LW, RW;72;20;184;73;Eredivisie;FC Twente;SUB;Greece
256949;A. Grønbæk;Albert Grønbæk Erlykke;CM, LW;68;21;185;73;Eliteserien;Bodø / Glimt;SUB;Denmark
256950;J. Huysman;Jérémy Huysman;CDM, CB;62;32;188;84;Ligue 2;Dunkerque;SUB;France
256952;S. Rooney;Shaun Antony Rooney;RB, RWB, CB;67;25;191;79;League One;Fleetwood Town;RB;Scotland
256953;X. Dziekoński;Xavier Dziekoński;GK;62;18;188;78;Ekstraklasa;Raków Częstochowa;RES;Poland
256954;J. Sterner;Jonas Sterner;RM, CM, LM;64;20;180;64;2. Bundesliga;Holstein Kiel;SUB;Germany
256958;Fábio Vieira;Fábio Daniel Ferreira Vieira;CAM, RM;77;22;176;61;Premier League;Arsenal;SUB;Portugal
256962;J. Saadi;Jalil Saadi;CB, CDM;58;19;191;87;Championship;Blackburn Rovers;RES;Morocco
256963;S. Burns;Sam Burns;ST, RW;58;18;168;60;League Two;Scunthorpe United;RES;England
256964;D. Pike;Daniel Pike;RWB, RB;62;20;175;75;Championship;Blackburn Rovers;RES;England
256965;J. Eastham;Jordan Eastham;GK;60;19;181;65;Championship;Blackburn Rovers;RES;England
256967;M. Kreuzriegler;Martin Kreuzriegler;CB, LWB;64;28;185;77;Ekstraklasa;Widzew Lodz;LCB;Austria
256970;A. Karabec;Adam Karabec;CAM, RM, LM;71;18;185;74;Fortuna Liga;Sparta Praha;CAM;Czech Republic
256971;Marrony;Marrony da Silva L. S.;RW, ST;67;22;181;75;Superliga;Midtjylland;SUB;Brazil
256980;M. Di Giusto;Matteo Emilio Di Giusto;CAM, RM, CF;67;21;168;65;Super League;Winterthur;RM;Switzerland
256982;N. Hug;Nico Hug;LWB, LM;63;23;170;68;3. Liga;Hallescher FC;LB;Germany
256983;N. Baxevanos;Nikolaos Baxevanos;CB;62;21;187;85;Liga 1;Chindia Târgovişte;SUB;Greece
256984;K. Kruk;Kamil Kruk;CB;63;22;185;79;Ekstraklasa;Stal Mielec;SUB;Poland
256988;B. Paterson;Brody Paterson;LWB;58;21;178;66;League Two;Hartlepool United;SUB;Scotland
256990;T. Moirangthem;Thoiba Singh Moirangthem;CDM, CB;55;19;170;69;Super League;Odisha FC;LCM;India
256991;P. Singh;Premjit Singh;LM, RM;49;19;165;62;Super League;Odisha FC;SUB;India
256992;K. Singh;Kamalpreet Singh;RB;52;23;169;67;Super League;Odisha FC;SUB;India
256993;P. Ramfangzauva;Paul Ramfangzauva;CDM;53;23;178;74;Super League;Odisha FC;SUB;India
256994;I. Vanlalruatfela;Isak Vanlalruatfela;RM, LM;53;21;172;66;Super League;Odisha FC;SUB;India
256995;L. Offermann;Lorenzo Offermann;ST;56;20;184;69;Jupiler Pro League;AS Eupen;RES;Belgium
256996;J. Zoherliana;Joe Zoherliana;RB;53;23;171;71;Super League;NorthEast United;RB;India
256997;W. Muirang;Wungngayam Muirang;CB;51;23;184;76;Super League;Bengaluru;SUB;India
256998;Cleiton Silva;Cleiton Augusto Oliveira Silva;ST, LM, RM;67;35;175;73;Super League;East Bengal;RS;Brazil
257000;A. Carboni;Andrea Carboni;CB;70;21;185;80;Serie A;Monza;SUB;Italy
257003;J. Villagra;Jonathan Villagra;CB;68;21;183;69;Primera Division;Unión Española;RCB;Chile
257005;N. Vouilloz;Nicolas Vouilloz;CB;58;21;184;80;Super League;Servette;LCB;Switzerland
257007;D. Borkowski;Dennis Borkowski;ST, LM;65;20;184;74;3. Liga;Dynamo Dresden;SUB;Germany
257009;J. Butler;Justin Butler;ST, CF;58;21;188;89;3. Liga;Ingolstadt;SUB;United States
257010;K. Nakano;中野 小次郎;GK;61;22;200;90;J-League;Consadole Sapporo;SUB;Japan
257013;K. Fujimoto;藤本 一輝;CAM, ST;61;22;179;71;J-League;Oita Trinita;SUB;Japan
257014;M. Sasaki;佐々木 雅士;GK;61;19;185;79;J-League;Kashiwa Reysol;GK;Japan
257017;C. Zabou;Cyril Bohui Zabou;CAM, ST;64;26;180;74;Liga 1;Botoşani;LCM;France
257019;H. Gambor;Hugo Gambor;CB;56;18;186;77;Ligue 2;Paris;RES;France
257020;M. Guilavogui;Morgan Guilavogui;RM, ST, RW;69;24;188;81;Ligue 2;Paris;ST;Guinea
257021;Y. Ndiaye;Youssoupha N'Diaye;CB;63;24;190;75;Ligue 2;Paris;SUB;Senegal
257025;K. de la Fuente;Konrad de la Fuente;LW, LM;73;20;170;63;Ligue 1;Olympique Marseille;SUB;United States
257027;Jesús Ruiz;Jesús Ruiz Suárez;GK;62;24;185;77;La Liga 2;Alcorcón;GK;Spain
257028;F. Kerber;Felix Kerber;ST;56;18;186;74;Bundesliga;Wattens;SUB;Austria
257031;A. Kerouedan;Alan Kerouedan;RWB, LW, RW;61;21;173;66;Ligue 2;Rodez;SUB;France
257032;D. Gueye;Daouda Gueye;ST;59;25;192;84;Ligue 1;Olympique Marseille;RES;Senegal
257034;R. Rodríguez;Ricardo Rodríguez Mazzocco;GK;53;20;182;75;Liga MX;Mazatlán;RES;Mexico
257035;J. Padilla;Jorge Antonio Padilla Leal;RB;65;27;180;71;Liga MX;Mazatlán;SUB;Mexico
257036;R. Østrøm;Robin Dahl Østrøm;RB, CB;60;19;188;80;Superliga;Silkeborg;SUB;Norway
257039;R. Kharchouch;Reda Kharchouch;ST;65;26;192;75;Eredivisie;Excelsior;SUB;Netherlands
257042;U. Bertelli;Ugo Bertelli;CM, CAM;61;18;168;62;Ligue 1;Olympique Marseille;SUB;France
257050;K. Offord;Kieran Offord;ST;52;18;175;70;Premiership;St. Mirren;SUB;Scotland
257051;O. Schönfelder;Oscar Schönfelder;LW, RW, LB;63;21;182;74;2. Bundesliga;Jahn Regensburg;SUB;Germany
257053;M. Köhl;Marius Köhl;ST, RW, LW;55;20;183;75;3. Liga;Saarbrücken;SUB;Germany
257056;E. Alkan;Erol Erdal Alkan;CB;59;27;193;76;Premier Division;Finn Harps;SUB;Turkey
257057;A. Onana;Amadou Zeund Georges Ba Mvom Onana;CDM, CM;75;20;192;76;Premier League;Everton;LCM;Belgium
257058;M. Müller;Mario Müller;LB, CM;62;29;173;69;3. Liga;Saarbrücken;SUB;Germany
257060;L. Jastremski;Lenn Jastremski;ST;62;21;190;79;3. Liga;Erzgebirge Aue;RES;Germany
257063;T. Dolan;Tyrhys Dolan;RW, ST;70;20;164;63;Championship;Blackburn Rovers;SUB;England
257065;N. Lemoine;Nico Lemoine;RM, RW;54;21;173;64;Major League Soccer;Houston Dynamo;SUB;United States
257067;Z. McGraw;Zac McGraw;CB;64;25;193;93;Major League Soccer;Portland Timbers;SUB;United States
257068;P. Bonilla;Pablo Alejandro Bonilla Serrada;RB, LB;60;22;173;70;Major League Soccer;Portland Timbers;SUB;Venezuela
257070;M. Arslantaş;Muhammet Arslantaş;ST;59;21;188;77;Super Lig;İstanbul Başakşehir;SUB;Turkey
257071;E. Kaplan;Emre Kaplan;LB, RB;59;20;180;70;Super Lig;Hatayspor;SUB;Turkey
257072;H. Heggheim;Henrik Heggheim;CB;65;21;187;75;Superliga;Brøndby;SUB;Norway
257073;Tiago Tomás;Tiago Barreiros de Melo Tomás;ST, RW;74;20;180;78;Bundesliga;VfB Stuttgart;LS;Portugal
257075;P. Nebel;Paul Nebel;CAM, LW, RW;67;19;169;66;2. Bundesliga;Karlsruher SC;CAM;Germany
257078;S. Doucouré;Siriné Doucouré;ST;64;20;193;75;Ligue 1;Lorient;SUB;France
257080;M. Mustapha;Marlon Suliman Mustapha;ST;64;21;185;82;Bundesliga;FSV Mainz 05;SUB;Austria
257081;F. Otto;Fynn Otto;CB, RB;59;20;192;85;Bundesliga;Eintracht Frankfurt;RES;Germany
257082;M. Liesegang;Marius Liesegang;GK;58;21;188;82;2. Bundesliga;Dynamo Dresden;RES;Germany
257083;J. Kadile;Junior Morau Kadile;LM;66;19;182;76;Liga Portugal;Famalicão;LM;France
257084;L. Ugochukwu;Lesley Chimuanya Ugochukwu;CM, CDM;69;18;191;88;Ligue 1;Rennes;SUB;France
257087;H. Biler;Huseyin Biler;RWB, RB;57;20;176;65;League Two;AFC Wimbledon;RB;England
257090;I. Doukouré;Ismaël Landry Doukouré;CB;66;18;183;80;Ligue 1;Strasbourg;SUB;France
257091;T. Raemaekers;Toon Raemaekers;CB, RB;63;21;194;85;Jupiler Pro League;Mechelen;SUB;Belgium
257093;D. Vekemans;Daan Vekemans;LM, CM;62;21;180;75;Jupiler Pro League;OH Leuven;RES;Belgium
257094;Nuno Borges;Nuno Miguel Oliveira Borges;CDM;66;34;184;77;Liga Portugal;Casa Pia;SUB;Cape Verde Islands
257096;M. Rouai;Mabrouk Haiça Rouai;CM;62;21;185;76;Liga Portugal;Estoril;RES;France
257099;K. Tachibanada;橘田 健人;CDM, CM, LB;68;23;169;68;J-League;Kawasaki Frontale;CDM;Japan
257101;H. Hagan;Harry Hagan;CB;53;18;185;75;Premier League;Everton;RES;England
257102;H. Koda;甲田 英將;CAM;55;17;167;61;J-League;Nagoya Grampus;RES;Japan
257103;A. Höck;Alexander Höck;CB, CDM;57;19;194;86;3. Liga;Viktoria Köln;RES;Germany
257104;K. Bowie;Kieron Bowie;ST, RM;60;19;187;84;League Two;Northampton Town;RM;Scotland
257105;Z. Larkeche;Ziyad Larkeche;LWB, LB;56;19;180;67;League One;Barnsley;SUB;France
257110;Fran González;Francisco Manuel Gonzalez Verjara;CB;64;23;188;81;La Liga;Atlético Madrid;SUB;Spain
257111;J. Le Douaron;Jérémy Le Douaron;ST;72;24;189;78;Ligue 1;Brest;SUB;France
257112;R. Saïd;Rafiki Said Ahamada;LM, ST;63;22;178;73;Ligue 2;Nîmes;SUB;Comoros
257116;C. Diabaté;Cheick Tiemoko Diabate;CB;62;20;192;78;League One;Exeter City;CB;England
257118;I. Kebbal;Ilan Kais Kebbal;RW, ST, RM;73;23;169;60;Ligue 2;Paris;SUB;Algeria
257121;T. Ndicka Matam;Théo Ndicka Matam;LWB, LB, LM;66;22;170;65;Jupiler Pro League;KV Oostende;SUB;France
257123;E. Hellman;Emil Hellman;LB, CB;59;21;183;79;Allsvenskan;Helsingborg;LB;Sweden
257126;T. Sharman-Lowe;Teddy Sharman-Lowe;GK;53;18;189;80;Premier League;Chelsea;RES;England
257128;C. Gilligan;Ciaran Patrick Gilligan;CM, CDM;60;20;180;79;League One;Burton Albion;SUB;Republic of Ireland
257130;A. Hoff;Anders Nørbo Hoff Nielsen;GK;54;18;188;74;Superliga;Horsens;SUB;Denmark
257132;C. Chatzigiannakis;Christos Chatzigiannakis;GK;55;19;186;75;Super League;Panathinaikos;RES;Greece
257133;N. Čumić;Nikola Čumić;RM, LM, ST;67;22;176;70;Super League;Luzern;SUB;Serbia
257136;O. Traoré;Omar Haktab Traoré;RB;64;24;187;77;3. Liga;Osnabrück;RB;Germany
257138;B. Nna Noukeu;Blondy Nna Noukeu;GK;57;21;184;76;Championship;Stoke City;RES;Cameroon
257142;L. Margueron;Lucas Margueron;GK;59;21;194;85;Ligue 1;Clermont;RES;France
257145;K. Inoue;井上 健太;RM, CAM;63;22;170;65;J-League;Oita Trinita;RES;Japan
257147;R. Malone;Ryan Patrick Malone;CB;68;29;188;87;2. Bundesliga;Hansa Rostock;RCB;United States
257149;M. Schulze;Moritz Schulze;GK;59;21;190;85;2. Bundesliga;Paderborn;RES;Germany
257150;P. Steinwender;Pascal Steinwender;RM, CAM, ST;63;24;181;73;3. Liga;Verl;SUB;Germany
257151;P. Argañaraz;Pablo Abel Argañaraz Paradi;ST;66;22;173;69;Liga Profesional;Central Cordoba SdE;SUB;Argentina
257152;L. Sequeira;Luis Alberto Sequeira;CAM, CF, RW;62;18;172;69;Liga Profesional;San Lorenzo;RES;Argentina
257153;A. Hausch;Agustín Hausch;ST, LW;61;19;175;65;Liga Profesional;San Lorenzo;RES;Argentina
257154;M. Peralta Bauer;Mariano Ezequiel Peralta Bauer;ST, RM;66;24;176;75;Liga Profesional;San Lorenzo;SUB;Argentina
257157;F. Bundgaard;Filip Bundgaard Kristensen;ST, RM;61;17;176;62;Superliga;Randers;SUB;Denmark
257158;J. Karlsson;Johan Karlsson;RB, RWB, CM;59;21;172;68;Allsvenskan;Kalmar;RB;Sweden
257159;Luís Santos;Luís Miguel Castelo Santos;RW, RWB, RM;64;22;176;68;Liga Portugal;Boavista;SUB;Portugal
257161;Leandro Sanca;Leandro Sanca;RW;65;22;184;76;Serie A;Spezia;RES;Portugal
257162;Fabiano Souza;Fabiano Josué de Souza Silva;RB, RM;73;22;170;68;Liga Portugal;Sporting Braga;RB;Brazil
257163;I. Asante;Isaac Asante;CAM;56;19;184;72;Jupiler Pro League;OH Leuven;RES;Belgium
257164;A. Ghion;Andrea Ghion;CDM, CM;60;22;177;70;Serie B;Perugia;RES;Italy
257165;J. Sypek;Jakub Sypek;RM, CF, CAM;59;21;180;74;Ekstraklasa;Widzew Lodz;SUB;Poland
257166;F. Arthur;Festus Arthur;CB;59;21;187;80;Championship;Hull City;RES;Germany
257167;M. Kvistgaarden;Mathias Damm Kvistgaarden;ST;64;20;175;68;Superliga;Brøndby;SUB;Denmark
257170;O. Syrota;Oleksandr Syrota;CB;71;22;193;78;Premier League;Dynamo Kyiv;LCB;Ukraine
257171;N. Fatar;Noah Fatar;RM;61;19;167;62;Ligue 1;Angers SCO;SUB;France
257172;K. Caliskaner;Kaan Caliskaner;ST, CAM;67;22;192;87;2. Bundesliga;Jahn Regensburg;CAM;Germany
257175;N. Touglo;Nikell Paul Touglo;CB;57;19;186;82;2. Bundesliga;Fortuna Düsseldorf;SUB;Germany
257176;D. Gorka;Dennis-Adam Gorka;GK;60;20;190;83;2. Bundesliga;Fortuna Düsseldorf;RES;Germany
257177;M. Picouleau;Mathis Christophe Picouleau;CM;62;22;171;63;Ligue 2;Valenciennes;SUB;France
257179;Gonçalo Inácio;Gonçalo Bernardo Inácio;CB;79;20;185;78;Liga Portugal;Sporting CP;RCB;Portugal
257181;M. Ramusović;Melvin Aladin Ramusović;CDM;61;21;184;79;2. Bundesliga;Heidenheim;SUB;Bosnia and Herzegovina
257183;J. Stark;Julian Stark;CM, CB;60;21;183;73;3. Liga;Freiburg II;RCM;Germany
257184;G. Mollo;Gianni Mollo;ST;60;20;175;74;2. Bundesliga;Heidenheim;SUB;Italy
257185;L. Blanco;Lautaro Emanuel Blanco;LB, LWB, LM;70;23;176;70;La Liga;Elche;SUB;Argentina
257186;A. Jashari;Ardon Jashari;CDM, CM;67;19;181;82;Super League;Luzern;LDM;Switzerland
257187;A. Jones;Avan Jones;RWB, RB;51;20;184;76;Championship;Luton Town;RES;England
257188;Erik;Erik Jorgens de Menezes;LB, LM;70;21;174;73;Pro League;Al Ain;LB;Brazil
257189;P. López;Pablo Nicolás López De León;CF, CAM;68;25;169;65;Primera Division;River Plate;CAM;Uruguay
257190;D. Abiama;Dickson Abiama;ST;67;23;184;79;2. Bundesliga;SpVgg Greuther Fürth;SUB;Nigeria
257191;A. Stach;Anton Stach;CM, CDM;76;23;194;88;Bundesliga;FSV Mainz 05;RCM;Germany
257193;N. Dailly;Niklo Dailly;ST, RW, LW;56;20;173;65;Jupiler Pro League;Mechelen;RES;Belgium
257194;Telmo Arcanjo;Telmo Emanuel Gomes Arcanjo;CAM, LW;61;20;180;79;Liga Portugal;Tondela;RES;Cape Verde Islands
257195;S. Muratore;Simone Muratore;CM;63;24;186;74;Serie A;Atalanta;RES;Italy
257196;M. Kurt;Mehmet Alp Kurt;CDM, CM;64;26;181;76;3. Liga;Wehen Wiesbaden;SUB;Germany
257204;S. Diomande;Sinaly Diomandé;CB;74;21;184;74;Ligue 1;Olympique Lyonnais;SUB;Côte d'Ivoire
257205;H. Neville;Harvey Neville;RB;55;20;181;70;Major League Soccer;Inter Miami;RES;Republic of Ireland
257207;M. Šviderský;Martin Šviderský;CDM, CB;65;19;181;70;La Liga;Almería;RES;Slovakia
257208;M. Balikwisha;Michel Ange Balikwisha;LM, ST;74;21;178;71;Jupiler Pro League;Antwerp;LM;Belgium
257209;L. Fortin;Louis Fortin;GK;58;20;188;88;Jupiler Pro League;Gent;SUB;Belgium
257210;M. Godfroid;Matteo Godfroid;GK;52;17;190;82;Jupiler Pro League;Standard Liège;RES;Belgium
257214;Marco Camus;Marco Camus Muñoz;LM, RM;62;20;183;73;La Liga 2;Racing Santander;RES;Spain
257217;G. Cangiano;Gianmarco Cangiano;LW, ST;59;20;170;67;Serie B;Bari 1908;RES;Italy
257218;F. Contreras;Francisco Contreras Báez;CM, CDM;64;22;172;73;Liga MX;Juárez;LWB;Mexico
257221;J. Liburd;Jannick Jørgensen Liburd;RW;53;19;181;72;Superliga;SønderjyskE;RES;Denmark
257228;N. Iyobosa Edokpolor;Nosa Iyobosa Edokpolor;CB, LWB, LM;64;25;178;75;Bundesliga;Rheindorf Altach;LWB;Austria
257230;S. McAllister;Sean McAllister;CAM;59;18;180;75;Premier League;Everton;RES;Northern Ireland
257231;S. Nakano;中野 伸哉;LB, CB;62;17;167;63;J-League;Sagan Tosu;SUB;Japan
257234;Y. Hamache;Yanis Hamache;LWB, LB;73;22;177;73;Liga Portugal;Boavista;LWB;France
257235;T. Boulhendi;Teddy Boulhendi;GK;63;21;185;77;Ligue 1;Nice;RES;Algeria
257236;A. Becker;André Becker;ST;64;25;197;92;3. Liga;Viktoria Köln;RS;Brazil
257237;R. Doohan;Ross Doohan;GK;63;24;186;75;League One;Forest Green Rovers;SUB;Scotland
257238;C. Wiggett;Charlie Wiggett;CB;58;18;188;82;Premier League;Newcastle United;RES;England
257239;J. Brooking;Josh Brooking;CB, RWB;60;19;185;77;Premier League;Chelsea;RES;England
257242;G. Giorbelidze;Guram Giorbelidze;LB;68;26;174;68;Ekstraklasa;Zagłębie Lubin;LB;Georgia
257243;E. Peretz;Eliel Peretz;CM, CAM;67;24;189;84;Bundesliga;Wolfsberger AC;RCM;Israel
257244;A. Jankewitz;Alexandre Tounde Dimitri Jankewitz;CM;60;20;185;80;Super League;Young Boys;SUB;Switzerland
257245;C. Norton;Christian Norton;ST;58;21;175;70;League One;Cheltenham Town;SUB;Wales
257246;S. Keogh;Seamas Keogh;CDM;56;20;176;72;Premier Division;Sligo Rovers;SUB;Republic of Ireland
257247;C. Watts;Caleb Cassius Watts;CM, CDM;60;20;173;73;League One;Morecambe;SUB;Australia
257248;Martín;Martín Solar Ruiz;CM, CAM;62;22;175;70;La Liga 2;Granada;RES;Spain
257249;J. Ajenjo Hyjek;Javier Ajenjo Hyjek;CM;59;21;186;76;Ekstraklasa;Śląsk Wrocław;SUB;Poland
257250;L. Carlius;Ludvig Carlius;CM;53;21;180;72;Allsvenskan;Mjällby;SUB;Sweden
257253;B. Thomas;Bobby Thomas;CB;64;21;191;77;League One;Bristol Rovers;RCB;England
